ticket_id,department,problem_type,priority,sentiment,timestamp,predicted_priority
189,Продажи,Сетевая инфраструктура,5,Нейтральная,2025-01-01 04:08:00,5
190,Продажи,Сетевая инфраструктура,5,Нейтральная,2025-01-01 04:09:00,5
191,IT,ПО и 1С,4,Негативная,2025-01-01 04:11:00,4
192,Продажи,Доступ и учетные записи,4,Негативная,2025-01-01 04:15:00,4
193,Бухгалтерия,Доступ и учетные записи,4,Нейтральная,2025-01-01 04:18:00,3
194,HR,ПО и 1С,3,Нейтральная,2025-01-01 04:19:00,3
195,Бухгалтерия,Доступ и учетные записи,3,Нейтральная,2025-01-01 04:23:00,3
196,HR,Оборудование,1,Позитивная,2025-01-01 04:25:00,1
197,HR,Сетевая инфраструктура,3,Позитивная,2025-01-01 04:26:00,3
198,Бухгалтерия,Сетевая инфраструктура,5,Нейтральная,2025-01-01 04:29:00,5
199,IT,Сетевая инфраструктура,4,Нейтральная,2025-01-01 04:29:00,4
200,Продажи,Сетевая инфраструктура,5,Негативная,2025-01-01 04:34:00,5
201,IT,ПО и 1С,4,Нейтральная,2025-01-01 04:34:00,3
202,Продажи,Оборудование,3,Нейтральная,2025-01-01 04:35:00,3
203,Бухгалтерия,Оборудование,4,Негативная,2025-01-01 04:35:00,4
204,IT,ПО и 1С,5,Негативная,2025-01-01 04:37:00,4
205,IT,ПО и 1С,3,Негативная,2025-01-01 04:40:00,4
206,IT,Доступ и учетные записи,2,Нейтральная,2025-01-01 04:45:00,2
207,Продажи,Сетевая инфраструктура,5,Негативная,2025-01-01 04:46:00,5
208,Бухгалтерия,Доступ и учетные записи,4,Негативная,2025-01-01 04:46:00,4
209,HR,Сетевая инфраструктура,4,Нейтральная,2025-01-01 04:46:00,4
210,IT,ПО и 1С,3,Нейтральная,2025-01-01 04:48:00,3
211,Бухгалтерия,Оборудование,2,Нейтральная,2025-01-01 04:48:00,3
212,Продажи,ПО и 1С,4,Нейтральная,2025-01-01 04:50:00,4
213,HR,ПО и 1С,4,Негативная,2025-01-01 04:54:00,4
214,IT,ПО и 1С,3,Негативная,2025-01-01 04:54:00,4
215,Продажи,Сетевая инфраструктура,4,Нейтральная,2025-01-01 04:56:00,5
216,Бухгалтерия,Сетевая инфраструктура,5,Нейтральная,2025-01-01 05:02:00,5
217,IT,Оборудование,2,Нейтральная,2025-01-01 05:05:00,2
218,Продажи,Оборудование,4,Негативная,2025-01-01 05:06:00,4
219,Бухгалтерия,Оборудование,3,Негативная,2025-01-01 05:06:00,4
220,Продажи,Доступ и учетные записи,3,Нейтральная,2025-01-01 05:06:00,3
221,Продажи,ПО и 1С,4,Негативная,2025-01-01 05:08:00,5
222,Продажи,ПО и 1С,5,Негативная,2025-01-01 05:08:00,5
223,IT,Оборудование,1,Позитивная,2025-01-01 05:09:00,1
224,HR,Оборудование,2,Нейтральная,2025-01-01 05:12:00,2
225,HR,Оборудование,2,Нейтральная,2025-01-01 05:13:00,2
226,Продажи,Доступ и учетные записи,5,Негативная,2025-01-01 05:15:00,4
227,IT,ПО и 1С,4,Негативная,2025-01-01 05:16:00,4
228,HR,Оборудование,2,Нейтральная,2025-01-01 05:19:00,2
229,IT,Оборудование,2,Нейтральная,2025-01-01 05:21:00,2
230,Бухгалтерия,Доступ и учетные записи,3,Нейтральная,2025-01-01 05:22:00,3
231,Продажи,ПО и 1С,3,Позитивная,2025-01-01 05:25:00,3
232,IT,Оборудование,4,Негативная,2025-01-01 05:26:00,3
233,IT,ПО и 1С,4,Негативная,2025-01-01 05:26:00,4
234,Бухгалтерия,ПО и 1С,5,Негативная,2025-01-01 05:27:00,5
235,HR,Сетевая инфраструктура,5,Негативная,2025-01-01 05:27:00,5
236,Бухгалтерия,ПО и 1С,3,Позитивная,2025-01-01 05:28:00,3
237,HR,ПО и 1С,4,Негативная,2025-01-01 05:28:00,4
238,HR,Сетевая инфраструктура,5,Негативная,2025-01-01 05:29:00,5
239,HR,Оборудование,3,Негативная,2025-01-01 05:29:00,3
240,HR,Доступ и учетные записи,2,Нейтральная,2025-01-01 05:29:00,2
241,Продажи,ПО и 1С,4,Нейтральная,2025-01-01 05:30:00,4
242,IT,Сетевая инфраструктура,3,Позитивная,2025-01-01 05:30:00,3
243,Бухгалтерия,Оборудование,3,Нейтральная,2025-01-01 05:31:00,3
244,Продажи,Оборудование,3,Нейтральная,2025-01-01 05:32:00,3
245,IT,Сетевая инфраструктура,4,Негативная,2025-01-01 05:33:00,5
246,Продажи,Сетевая инфраструктура,5,Нейтральная,2025-01-01 05:34:00,5
247,Продажи,ПО и 1С,5,Негативная,2025-01-01 05:37:00,5
248,HR,ПО и 1С,5,Негативная,2025-01-01 05:40:00,4
249,Продажи,ПО и 1С,4,Нейтральная,2025-01-01 05:41:00,4
250,Продажи,Сетевая инфраструктура,5,Нейтральная,2025-01-01 05:41:00,5
251,Бухгалтерия,ПО и 1С,4,Негативная,2025-01-01 05:45:00,5
252,HR,Доступ и учетные записи,3,Негативная,2025-01-01 05:46:00,3
253,Бухгалтерия,Доступ и учетные записи,3,Нейтральная,2025-01-01 05:46:00,3
254,IT,ПО и 1С,3,Нейтральная,2025-01-01 05:49:00,3
255,Продажи,Оборудование,3,Нейтральная,2025-01-01 05:49:00,3
256,Продажи,Доступ и учетные записи,4,Негативная,2025-01-01 05:50:00,4
257,Продажи,Оборудование,3,Нейтральная,2025-01-01 05:51:00,3
258,IT,Оборудование,2,Нейтральная,2025-01-01 05:51:00,2
259,Бухгалтерия,ПО и 1С,4,Негативная,2025-01-01 05:52:00,5
260,IT,Доступ и учетные записи,2,Нейтральная,2025-01-01 05:52:00,2
261,HR,Оборудование,3,Негативная,2025-01-01 05:52:00,3
262,HR,ПО и 1С,3,Негативная,2025-01-01 05:52:00,4
263,IT,ПО и 1С,3,Нейтральная,2025-01-01 05:53:00,3
264,Бухгалтерия,Сетевая инфраструктура,4,Позитивная,2025-01-01 05:54:00,4
265,Продажи,Доступ и учетные записи,4,Нейтральная,2025-01-01 05:54:00,3
266,IT,ПО и 1С,4,Нейтральная,2025-01-01 05:54:00,3
267,Бухгалтерия,Доступ и учетные записи,4,Негативная,2025-01-01 05:55:00,4
268,Продажи,ПО и 1С,3,Позитивная,2025-01-01 05:55:00,3
269,Бухгалтерия,Доступ и учетные записи,5,Негативная,2025-01-01 05:58:00,4
270,HR,Сетевая инфраструктура,5,Негативная,2025-01-01 05:58:00,5
271,Продажи,Сетевая инфраструктура,5,Нейтральная,2025-01-01 05:59:00,5
272,Бухгалтерия,Доступ и учетные записи,4,Негативная,2025-01-01 06:00:00,4
273,IT,Оборудование,1,Нейтральная,2025-01-01 06:00:00,2
274,Бухгалтерия,ПО и 1С,5,Негативная,2025-01-01 06:08:00,5
275,Продажи,Доступ и учетные записи,3,Нейтральная,2025-01-01 06:09:00,3
276,HR,Доступ и учетные записи,2,Нейтральная,2025-01-01 06:12:00,2
277,Бухгалтерия,Доступ и учетные записи,3,Негативная,2025-01-01 06:12:00,4
278,Продажи,ПО и 1С,4,Нейтральная,2025-01-01 06:12:00,4
279,Бухгалтерия,Доступ и учетные записи,3,Нейтральная,2025-01-01 06:13:00,3
280,Бухгалтерия,Оборудование,3,Позитивная,2025-01-01 06:13:00,2
281,IT,Доступ и учетные записи,3,Негативная,2025-01-01 06:14:00,3
282,HR,Оборудование,1,Позитивная,2025-01-01 06:16:00,1
283,Бухгалтерия,Оборудование,2,Нейтральная,2025-01-01 06:17:00,3
284,Бухгалтерия,ПО и 1С,4,Нейтральная,2025-01-01 06:18:00,4
285,Бухгалтерия,ПО и 1С,4,Нейтральная,2025-01-01 06:18:00,4
286,Продажи,Сетевая инфраструктура,4,Нейтральная,2025-01-01 06:20:00,5
287,IT,ПО и 1С,4,Нейтральная,2025-01-01 06:21:00,3
288,IT,Доступ и учетные записи,2,Нейтральная,2025-01-01 06:23:00,2
289,Бухгалтерия,ПО и 1С,5,Негативная,2025-01-01 06:25:00,5
290,Продажи,Доступ и учетные записи,3,Нейтральная,2025-01-01 06:25:00,3
291,HR,ПО и 1С,4,Негативная,2025-01-01 06:26:00,4
292,Продажи,Доступ и учетные записи,4,Негативная,2025-01-01 06:28:00,4
293,IT,Оборудование,1,Позитивная,2025-01-01 06:31:00,1
294,Продажи,Доступ и учетные записи,3,Нейтральная,2025-01-01 06:34:00,3
295,Бухгалтерия,ПО и 1С,4,Нейтральная,2025-01-01 06:34:00,4
296,HR,ПО и 1С,2,Нейтральная,2025-01-01 06:38:00,3
297,IT,Сетевая инфраструктура,4,Негативная,2025-01-01 06:38:00,5
298,Продажи,ПО и 1С,5,Негативная,2025-01-01 06:42:00,5
299,HR,ПО и 1С,2,Нейтральная,2025-01-01 06:42:00,3
300,Продажи,Доступ и учетные записи,4,Негативная,2025-01-01 06:43:00,4
301,Продажи,Сетевая инфраструктура,5,Нейтральная,2025-01-01 06:43:00,5
302,IT,Сетевая инфраструктура,5,Негативная,2025-01-01 06:45:00,5
303,IT,Оборудование,1,Позитивная,2025-01-01 06:48:00,1
304,IT,Оборудование,2,Нейтральная,2025-01-01 06:50:00,2
305,IT,Оборудование,3,Негативная,2025-01-01 06:51:00,3
306,IT,Доступ и учетные записи,3,Негативная,2025-01-01 06:52:00,3
307,IT,Сетевая инфраструктура,4,Нейтральная,2025-01-01 06:55:00,4
308,IT,Оборудование,2,Нейтральная,2025-01-01 06:56:00,2
309,IT,ПО и 1С,4,Негативная,2025-01-01 06:56:00,4
310,IT,Сетевая инфраструктура,4,Нейтральная,2025-01-01 06:56:00,4
311,IT,Оборудование,2,Нейтральная,2025-01-01 07:00:00,2
312,Бухгалтерия,Сетевая инфраструктура,5,Нейтральная,2025-01-01 07:03:00,5
313,Бухгалтерия,Оборудование,2,Нейтральная,2025-01-01 07:03:00,3
314,Бухгалтерия,Сетевая инфраструктура,5,Негативная,2025-01-01 07:07:00,5
315,Продажи,Доступ и учетные записи,3,Нейтральная,2025-01-01 07:08:00,3
316,Бухгалтерия,Оборудование,3,Нейтральная,2025-01-01 07:10:00,3
317,IT,ПО и 1С,3,Нейтральная,2025-01-01 07:10:00,3
318,Бухгалтерия,Доступ и учетные записи,3,Нейтральная,2025-01-01 07:11:00,3
319,HR,Сетевая инфраструктура,4,Нейтральная,2025-01-01 07:12:00,4
320,IT,Сетевая инфраструктура,4,Позитивная,2025-01-01 07:13:00,3
321,Продажи,Сетевая инфраструктура,5,Негативная,2025-01-01 07:13:00,5
322,Бухгалтерия,Оборудование,3,Нейтральная,2025-01-01 07:15:00,3
323,Бухгалтерия,Оборудование,4,Негативная,2025-01-01 07:16:00,4
324,IT,ПО и 1С,3,Нейтральная,2025-01-01 07:17:00,3
325,IT,Оборудование,2,Нейтральная,2025-01-01 07:17:00,2
